sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,f_score,thr,quantifier,model,pre_trained
3,10,0.05,0.0,0.01,0.01,1.0,0.0,0.47730064392089844,X,resnet50,1
3,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,MAX,resnet50,1
3,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,T50,resnet50,1
3,10,0.05,0.0,0.09,0.09,1.0,0.0,0.47730064392089844,MS,resnet50,1
3,10,0.05,0.0,0.02,0.02,1.0,0.0,0.47730064392089844,DyS,resnet50,1
3,10,0.05,0.0,0.04,0.04,1.0,0.0,0.47730064392089844,HDy,resnet50,1
3,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
4,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,CC,resnet50,1
4,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,ACC,resnet50,1
4,10,0.05,0.0,0.01,0.01,1.0,0.0,0.4828014373779297,X,resnet50,1
4,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,MAX,resnet50,1
4,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,T50,resnet50,1
4,10,0.05,0.0,0.04,0.04,1.0,0.0,0.4828014373779297,MS,resnet50,1
4,10,0.05,0.0,0.02,0.02,1.0,0.0,0.4828014373779297,DyS,resnet50,1
4,10,0.05,0.0,0.03,0.03,1.0,0.0,0.4828014373779297,HDy,resnet50,1
4,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
5,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,CC,resnet50,1
5,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,ACC,resnet50,1
5,10,0.05,0.0,0.01,0.01,0.9,0.0,0.4410991668701172,X,resnet50,1
5,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,MAX,resnet50,1
5,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,T50,resnet50,1
5,10,0.05,0.0,0.09,0.09,0.9,0.0,0.4410991668701172,MS,resnet50,1
5,10,0.05,0.0,0.02,0.02,0.9,0.0,0.4410991668701172,DyS,resnet50,1
5,10,0.05,0.0,0.04,0.04,0.9,0.0,0.4410991668701172,HDy,resnet50,1
5,10,0.05,0.0,0.0,0.0,1.0,0.0,0.5,SORD,resnet50,1
6,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,CC,resnet50,1
6,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,ACC,resnet50,1
6,10,0.05,0.0,0.09,0.09,0.9,0.0,0.5922985076904297,X,resnet50,1
6,10,0.05,0.0,0.1,0.1,0.9,0.0,0.5,MAX,resnet50,1
6,10,0.05,0.0,0.0,0.0,1.0,0.0,0.75,T50,resnet50,1
6,10,0.05,0.0,0.11,0.11,0.9,0.0,0.5,MS,resnet50,1
6,10,0.05,0.0,0.04,0.04,0.9,0.0,0.5922985076904297,DyS,resnet50,1
